'em	əm
bresnan	ˈbɹɛsnən
bresnick	ˈbɹɛsnɪk
bress	ˈbɹɛs
bresse	ˈbɹɛs
bresseau	ˈbɹɛsoʊ
bresser	ˈbɹɛsəɹ
bressette	ˌbɹɛˈsɛt
bressler	ˈbɹɛsləɹ
bressman	ˈbɹɛsmən
bresson	ˈbɹɛsən
brest	ˈbɹɛst
brester	ˈbɹɛstəɹ
bret	ˈbɹɛt
breth	ˈbɹɛθ
brethauer	ˈbɹɛθaʊəɹ
brethen	ˈbɹiːθən
brethren	ˈbɹɛðɹən
breton	ˈbɹɛtən
bretschneider	ˈbɹɛʧnaɪdəɹ
brett	ˈbɹɛt
bretthauer	ˈbɹɛθaʊəɹ
bretton	ˈbɹɛtən
bretts	ˈbɹɛts
brettschneider	ˈbɹɛʧˌnaɪdəɹ
brettschneider	ˈbɹɛtˌsnaɪdəɹ
bretz	ˈbɹɛts
breuer	ˈbɹuːəɹ
breunig	ˈbɹuːnɪg
breuninger	ˈbɹuːnəŋəɹ
brevard	ˈbɹɛvəɹd
brevets	bɹəˈvɛts
brevig	ˈbɹɛvɪg
brevik	ˈbɹɛvɪk
brevity	ˈbɹɛvətiː
brew	ˈbɹuː
brewbaker	ˈbɹuːˌbeɪkəɹ
brewed	ˈbɹuːd
brewer	ˈbɹuːəɹ
breweries	ˈbɹuːəɹiːz
breweries	ˈbɹuːɹiːz
brewers	ˈbɹuːəɹz
brewery	ˈbɹuːəɹiː
brewing	ˈbɹuːɪŋ
brewington	ˈbɹuːɪŋtən
brewry	ˈbɹuːɹiː
brews	ˈbɹuːz
brewster	ˈbɹuːstəɹ
brewton	ˈbɹuːtən
brey	ˈbɹeɪ
breyer	ˈbɹeɪəɹ
breyfogle	ˈbɹeɪˌfoʊgəl
breza	ˈbɹɛzə
brezhnev	ˈbɹɛznəv
brezhnev	ˈbɹɛznɛf
brezina	bɹɛˈziːnə
brezinski	bɹəˈzɪnskiː
bria	ˈbɹiːə
brian	ˈbɹaɪən
briana	bɹiːˈænə
briana	bɹiːˈɑnə
briancon	ˈbɹaɪənsən
briand	ˈbɹaɪənd
brianna	bɹiːˈænə
briant	ˈbɹaɪənt
briar	ˈbɹaɪəɹ
briarcliff	ˈbɹaɪɹˌklɪf
bribe	ˈbɹaɪb
bribed	ˈbɹaɪbd
bribery	ˈbɹaɪbəɹiː
bribes	ˈbɹaɪbz
bribing	ˈbɹaɪbɪŋ
bric	ˈbɹɪk
briccetti	bɹɪˈʧɛtiː
bricco	ˈbɹɪkoʊ
brice	ˈbɹaɪs
briceno	bɹiːˈʧɛnoʊ
brick	ˈbɹɪk
brickbat	ˈbɹɪkˌbæt
brickbats	ˈbɹɪkˌbæts
brickel	ˈbɹɪkəl
brickell	ˈbɹɪkəl
bricker	ˈbɹɪkəɹ
brickey	ˈbɹɪkiː
brickhouse	ˈbɹɪkˌhaʊs
bricklayer	ˈbɹɪkˌleɪəɹ
bricklayers	ˈbɹɪkˌleɪəɹz
brickle	ˈbɹɪkəl
brickler	ˈbɹɪkləɹ
brickley	ˈbɹɪkliː
bricklin	ˈbɹɪkˌlɪn
brickman	ˈbɹɪkmən
brickner	ˈbɹɪknəɹ
bricks	ˈbɹɪks
brickyard	ˈbɹɪkˌjɑɹd
bricom	ˈbɹɪkəm
bridal	ˈbɹaɪdəl
bride	ˈbɹaɪd
brideau	bɹəˈdoʊ
bridegroom	ˈbɹaɪdˌgɹuːm
briden	ˈbɹaɪdən
bridenbaugh	ˈbɹɪdənbaʊ
bridenstine	ˈbɹɪdənstiːn
brides	ˈbɹaɪdz
bridesburg	ˈbɹaɪdzbəɹg
bridesmaid	ˈbɹaɪdzˌmeɪd
bridesmaids	ˈbɹaɪdzˌmeɪdz
bridge	ˈbɹɪʤ
bridged	ˈbɹɪʤd
bridgeford	ˈbɹɪʤfɔɹd
bridgeforth	ˈbɹɪʤˌfɔɹθ
bridgehead	ˈbɹɪʤˌhɛd
bridgeman	ˈbɹɪʤmən
bridgeport	ˈbɹɪʤˌpɔɹt
bridger	ˈbɹɪʤəɹ
bridgers	ˈbɹɪʤəɹz
bridges	ˈbɹɪʤəz
bridgestone	ˈbɹɪʤˌstoʊn
bridget	ˈbɹɪʤət
bridgeton	ˈbɹɪʤtən
bridgetown	ˈbɹɪʤˌtaʊn
bridgett	ˈbɹɪʤət
bridgette	ˈbɹɪˌʤɪt
bridgette	ˌbɹɪˈʤiːt
bridgewater	ˈbɹɪʤˌwɑtəɹ
bridgham	ˈbɹɪʤhəm
bridging	ˈbɹɪʤɪŋ
bridgman	ˈbɹɪʤmən
bridie	ˈbɹɪdiː
bridle	ˈbɹaɪdəl
bridled	ˈbɹaɪdəld
bridwell	ˈbɹɪdˌwɛl
brie	ˈbɹiː
brieant	ˈbɹiːənt
brief	ˈbɹiːf
briefcase	ˈbɹiːfˌkeɪs
briefcases	ˈbɹiːfˌkeɪsəz
briefed	ˈbɹiːft
briefer	ˈbɹiːfəɹ
briefers	ˈbɹiːfəɹz
briefest	ˈbɹiːfəst
briefing	ˈbɹiːfɪŋ
briefings	ˈbɹiːfɪŋz
briefly	ˈbɹiːfliː
briefs	ˈbɹiːfs
briegel	ˈbɹiːgəl
brieger	ˈbɹiːgəɹ
briel	ˈbɹiːl
brien	ˈbɹaɪən
brienza	ˈbɹiːnzə
brier	ˈbɹaɪəɹ
briere	ˈbɹɪɹ
brierley	ˈbɹaɪəɹliː
brierly	ˈbɹaɪəɹliː
briese	ˈbɹiːz
brietzke	ˈbɹiːtzkiː
brig	ˈbɹɪg
brigade	bɹəˈgeɪd
brigadeer	ˌbɹɪgəˈdɪɹ
brigades	bɹɪˈgeɪdz
brigadier	ˌbɹɪgəˈdɪɹ
brigance	ˈbɹɪgəns
brigandi	bɹɪˈgændiː
brigante	bɹiːˈgɑntiː
briganti	bɹɪˈgæntiː
briggs	ˈbɹɪgz
briggstone	ˈbɹɪgstoʊn
brigham	ˈbɹɪgəm
brighams	ˈbɹɪgəmz
bright	ˈbɹaɪt
brightbill	ˈbɹaɪtˌbɪl
brighten	ˈbɹaɪtən
brightened	ˈbɹaɪtənd
brightening	ˈbɹaɪtənɪŋ
brightening	ˈbɹaɪtnɪŋ
brightens	ˈbɹaɪtənz
brighter	ˈbɹaɪtəɹ
brightest	ˈbɹaɪtəst
brightly	ˈbɹaɪtliː
brightman	ˈbɹaɪtmən
brightness	ˈbɹaɪtnəs
brighton	ˈbɹaɪtən
brightwell	ˈbɹaɪtˌwɛl
brigitte	ˈbɹɪʤət
brigman	ˈbɹɪgmən
brignac	ˈbɹɪgnək
brigner	ˈbɹaɪgnəɹ
brigode	bɹɪˈgoʊdə
briguglio	bɹɪˈgʌgliːoʊ
briles	ˈbɹaɪlz
briley	ˈbɹɪliː
brill	ˈbɹɪl
brillhart	ˈbɹɪlˌhɑɹt
brilliance	ˈbɹɪljəns
brilliant	ˈbɹɪljənt
brilliantly	ˈbɹɪljəntliː
brillstein	ˈbɹɪlˌstiːn
brillstein	ˈbɹɪlˌstaɪn
brim	ˈbɹɪm
brimberry	ˈbɹɪmˌbɛɹiː
brimelow	ˈbɹɪməloʊ
brimer	ˈbɹaɪməɹ
brimhall	ˈbɹɪmˌhɑl
brimm	ˈbɹɪm
brimmed	ˈbɹɪmd
brimmer	ˈbɹɪməɹ
brimming	ˈbɹɪmɪŋ
brimstone	ˈbɹɪmstoʊn
brin	ˈbɹɪn
brindel	ˈbɹɪnˌdɛl
brindle	ˈbɹɪndəl
brindley	ˈbɹɪndliː
brine	ˈbɹaɪn
brinegar	ˈbɹɪnɪgəɹ
briner	ˈbɹaɪnəɹ
brines	ˈbɹaɪnz
briney	ˈbɹɪniː
bring	ˈbɹɪŋ
bringed	ˈbɹɪŋd
bringhurst	ˈbɹɪŋhəɹst
bringing	ˈbɹɪŋɪŋ
bringle	ˈbɹɪŋgəl
bringman	ˈbɹɪŋmən
brings	ˈbɹɪŋz
brining	ˈbɹaɪnɪŋ
brink	ˈbɹɪŋk
brinker	ˈbɹɪŋkəɹ
brinkerhoff	ˈbɹɪŋkəɹˌhɑf
brinkley	ˈbɹɪŋkliː
brinkly	ˈbɹɪŋkliː
brinkman	ˈbɹɪŋkmən
brinkmann	ˈbɹɪŋkmən
brinkmanship	ˈbɹɪŋkmənˌʃɪp
brinkmeier	ˈbɹɪŋkmaɪəɹ
brinkmeyer	ˈbɹɪŋkmaɪəɹ
brinks	ˈbɹɪŋks
brinksmanship	ˈbɹɪŋksmənˌʃɪp
brinlee	ˈbɹɪnliː
brinley	ˈbɹɪnliː
brinn	ˈbɹɪn
brinner	ˈbɹɪnəɹ
brinser	ˈbɹɪnsəɹ
brinsfield	ˈbɹɪnsfiːld
brinson	ˈbɹɪnsən
brintec	ˈbɹɪnˌtɛk
brinton	ˈbɹɪntən
brio	ˈbɹaɪoʊ
brioche	ˌbɹiːˈoʊʃ
brioche	ˈbɹiːɑʃ
briody	ˈbɹaɪədiː
brion	ˈbɹaɪən
briones	bɹiːˈoʊnɛs
briquemont	ˈbɹɪkmɑnt
brisbane	ˈbɹɪzˌbeɪn
brisbin	ˈbɹɪzˌbɪn
brisbois	ˌbɹɪzˈbwɑ
brisbois	ˈbɹɪzˌbwɑ
brisbon	ˈbɹɪzbən
brisburg	ˈbɹɪsbəɹg
brisco	ˈbɹiːskoʊ
briscoe	ˈbɹɪskoʊ
brisendine	ˈbɹɪsənˌdaɪn
briseno	bɹiːˈsɛnoʊ
brisk	ˈbɹɪsk
brisker	ˈbɹɪskəɹ
brisket	ˈbɹɪskət
briskey	ˈbɹɪskiː
briski	ˈbɹɪskiː
briskin	ˈbɹɪsˌkɪn
briskly	ˈbɹɪskliː
brisky	ˈbɹɪskiː
brislin	ˈbɹɪsˌlɪn
brison	ˈbɹɪsən
brissette	ˌbɹɪˈsɛt
brissey	ˈbɹɪsiː
brisson	ˈbɹɪsən
brister	ˈbɹɪstəɹ
bristle	ˈbɹɪsəl
bristled	ˈbɹɪsəld
bristles	ˈbɹɪsəlz
bristling	ˈbɹɪsəlɪŋ
bristling	ˈbɹɪslɪŋ
bristol	ˈbɹɪstəl
bristow	ˈbɹɪstoʊ
brit	ˈbɹɪt
brita	ˈbɹiːtə
britain	ˈbɹɪtən
britains	ˈbɹɪtənz
britannia	bɹəˈtæniːə
britannica	bɹəˈtænɪkə
britcher	ˈbɹɪʧəɹ
britches	ˈbɹɪʧəz
brite	ˈbɹaɪt
britian	ˈbɹɪʃən
british	ˈbɹɪtɪʃ
britnell	ˈbɹɪtnəl
brito	ˈbɹiːtoʊ
britoil	ˌbɹɪˈtɔɪl
briton	ˈbɹɪtən
britons	ˈbɹɪtənz
brits	ˈbɹɪts
britsch	ˈbɹɪʧ
britt	ˈbɹɪt
brittain	ˈbɹɪtən
brittan	ˈbɹɪtən
brittany	ˈbɹɪtəniː
britten	ˈbɹɪtən
brittenham	ˈbɹɪtənhəm
brittian	ˈbɹɪtiːən
brittin	ˈbɹɪˌtɪn
brittingham	ˈbɹɪtɪŋhæm
brittle	ˈbɹɪtəl
britton	ˈbɹɪtən
britts	ˈbɹɪts
britz	ˈbɹɪts
brix	ˈbɹɪks
brixey	ˈbɹɪksiː
brixius	ˈbɹaɪksiːəs
brizendine	bɹiːzɛnˈdiːniː
brizill	ˌbɹɪˈzɪl
brizola	ˌbɹɪˈzoʊlə
brizzi	ˈbɹɪziː
brizzolara	bɹiːtsoʊˈlɑɹə
bro	ˈbɹoʊ
broach	ˈbɹoʊʧ
broached	ˈbɹoʊʧt
broaches	ˈbɹoʊʧəz
broaching	ˈbɹoʊʧɪŋ
broad	ˈbɹɑd
broadaway	ˈbɹɑdəˌweɪ
broadband	ˈbɹɑdˌbænd
broadbase	ˈbɹɑdˌbeɪs
broadbased	ˈbɹɑdˌbeɪst
broadbeach	ˈbɹɑdˌbiːʧ
broadbent	ˈbɹɑdˌbɛnt
broadcast	ˈbɹɑdˌkæst
broadcaster	ˈbɹɑdˌkæstəɹ
broadcasters	ˈbɹɑdˌkæstəɹz
broadcasting	ˈbɹɑdˌkæstɪŋ
broadcasts	ˈbɹɑdˌkæsts
broadcasts	ˈbɹɑdˌkæss
broadcasts	ˈbɹɑdˌkæs
broaddus	ˈbɹɑdəs
broaden	ˈbɹɑdən
broadened	ˈbɹɑdənd
broadening	ˈbɹɑdənɪŋ
broadening	ˈbɹɑdnɪŋ
broadens	ˈbɹɑdənz
broader	ˈbɹɑdəɹ
broadest	ˈbɹɑdəst
broadhead	ˈbɹɑdˌhɛd
broadhurst	ˈbɹɑdhəɹst
broadie	ˈbɹɑdiː
broadley	ˈbɹɑdliː
broadly	ˈbɹɑdliː
broadnax	ˈbɹɑdnæks
broadpfoot	ˈbɹɑdfʊt
broadrick	ˈbɹɑdɹɪk
broadside	ˈbɹɑdˌsaɪd
broadsided	ˈbɹɑdˌsaɪdəd
broadstreet	ˈbɹɑdˌstɹiːt
broadsword	ˈbɹɑdˌsɔɹd
broadus	ˈbɹoʊdəs
broadview	ˈbɹɑdˌvjuː
broadway	ˈbɹɑdˌweɪ
broadwell	ˈbɹɑdˌwɛl
broady	ˈbɹɑdiː
brobdingnagian	ˌbɹɑbdɪgˈnægiːən
brobdingnagians	ˌbɹɑbdɪgˈnægiːənz
brobeck	ˈbɹoʊˌbɛk
broberg	ˈbɹoʊbəɹg
brobst	ˈbɹɑbst
broc	ˈbɹɑk
brocade	bɹoʊˈkeɪd
brocades	bɹoʊˈkeɪdz
brocato	bɹoʊˈkɑtoʊ
brocco	ˈbɹɑkoʊ
broccoli	ˈbɹɑkəliː
broccoli	ˈbɹɑkliː
broce	ˈbɹoʊs
brochu	ˈbɹoʊkuː
brochure	bɹoʊˈʃʊɹ
brochures	bɹoʊˈʃʊɹz
brocious	bɹɑˈʃiːs
brock	ˈbɹɑk
brockbank	ˈbɹɑkbəŋk
brockel	ˈbɹɑkəl
brocker	ˈbɹɑkəɹ
brockert	ˈbɹɑkəɹt
brockett	ˈbɹɑkət
brockhaus	ˈbɹɑkˌhaʊs
brockhoff	ˈbɹɑkˌhɑf
brockhouse	ˈbɹɑkˌhaʊs
brockie	ˈbɹɑkiː
brockington	ˈbɹɑkɪŋtən
brocklehurst	ˈbɹɑkəlhəɹst
brockley	ˈbɹɑkliː
brocklin	ˈbɹɑkˌlɪn
brockman	ˈbɹɑkmən
brockmann	ˈbɹɑkmən
brockmeier	ˈbɹɑkmaɪəɹ
brockmeyer	ˈbɹɑkmaɪəɹ
brockner	ˈbɹɑknəɹ
brocksmith	ˈbɹɑkˌsmɪθ
brockton	ˈbɹɑktən
brockway	ˈbɹɑkˌweɪ
brockwell	ˈbɹɑkˌwɛl
brod	ˈbɹɑd
broda	ˈbɹoʊdə
brodbeck	ˈbɹɑdˌbɛk
brode	ˈbɹoʊd
broden	ˈbɹoʊdən
broder	ˈbɹoʊdəɹ
broderbund	ˈbɹoʊtəɹbənd
broderick	ˈbɹɑdəɹɪk
broderick	ˈbɹɑdɹɪk
brodersen	ˈbɹɑdəɹsən
brodersohn	ˈbɹoʊtəɹsən
broderson	ˈbɹɑdəɹsən
brodeur	ˈbɹɑdəɹ
brodhead	ˈbɹɑdˌhɛd
brodie	ˈbɹoʊtiː
brodin	ˈbɹoʊˌdɪn
brodkin	ˈbɹɑdˌkɪn
brodman	ˈbɹɑdmən
brodnax	ˈbɹɑdnæks
brodowski	bɹəˈdɑfskiː
brodrick	ˈbɹɑdɹɪk
brodry	ˈbɹɑdɹiː
brodsky	ˈbɹɑdskiː
brodt	ˈbɹɑdt
brody	ˈbɹoʊdiː
brodzinski	bɹəˈʤɪnskiː
broe	ˈbɹoʊ
broecker	ˈbɹoʊkəɹ
broeker	ˈbɹoʊkəɹ
broer	ˈbɹoʊəɹ
broerman	ˈbɹoʊəɹmən
broers	ˈbɹoʊəɹz
brogan	ˈbɹoʊgən
brogden	ˈbɹɑgdən
brogdon	ˈbɹɑgdən
brogna	ˈbɹoʊgnə
broich	ˈbɹɔɪʧ
broil	ˈbɹɔɪl
broiled	ˈbɹɔɪld
broiler	ˈbɹɔɪləɹ
broilers	ˈbɹɔɪləɹz
broiling	ˈbɹɔɪlɪŋ
brok	ˈbɹɑk
brokaw	ˈbɹoʊkɑ
broke	ˈbɹoʊk
broken	ˈbɹoʊkən
broker	ˈbɹoʊkəɹ
brokerage	ˈbɹoʊkəɹɪʤ
brokerage	ˈbɹoʊkɹɪʤ
brokerages	ˈbɹoʊkəɹɪʤəz
brokerages	ˈbɹoʊkɹɪʤəz
brokered	ˈbɹoʊkəɹd
brokering	ˈbɹoʊkəɹɪŋ
brokers	ˈbɹoʊkəɹz
broking	ˈbɹoʊkɪŋ
brolin	ˈbɹoʊˌlɪn
brolly	ˈbɹɑliː
brom	ˈbɹɑm
broman	ˈbɹoʊmən
bromberg	ˈbɹɑmbəɹg
bromfield	ˈbɹɑmˌfiːld
bromide	ˈbɹoʊˌmaɪd
bromides	ˈbɹoʊˌmaɪdz
bromine	ˈbɹoʊˌmiːn
bromley	ˈbɹɑmliː
bromm	ˈbɹɑm
brommer	ˈbɹɑməɹ
bromont	ˈbɹoʊˌmɑnt
brompheril	ˈbɹɑmfɛˌɹɪl
bromwell	ˈbɹɑmˌwɛl
bromwich	ˈbɹɑmwɪʧ
bronaugh	ˈbɹɑnɑ
bronc	ˈbɹɑŋk
bronchial	ˈbɹɑnʧiːəl
bronchitis	bɹɑŋˈkaɪtəs
bronco	ˈbɹɑŋkoʊ
broncos	ˈbɹɑŋkoʊz
bronder	ˈbɹɑndəɹ
broner	ˈbɹoʊnəɹ
bronfman	ˈbɹɑnfmən
bronfmans	ˈbɹɑnfmənz
bronk	ˈbɹɑŋk
bronkema	bɹəŋˈkiːmə
bronn	ˈbɹɑn
bronner	ˈbɹɑnəɹ
brons	ˈbɹɑnz
bronson	ˈbɹɑnsən
bronstein	ˈbɹɑnˌstiːn
bronstein	ˈbɹɑnˌstaɪn
bronston	ˈbɹɑnstən
brontatherium	ˌbrɑntəˈθiriəm
bronte	ˈbɹɑntiː
brontosaurus	ˌbɹɑntəˈsɔɹəs
brontosaurus	ˌbɹɑnəˈsɔɹəs
bronwen	ˈbɹɑnwɛn
bronx	ˈbɹɑŋks
bronze	ˈbɹɑnz
bronzed	ˈbɹɑnzd
bronzen	ˈbɹɑnzən
bronzes	ˈbɹɑnzəz
brooch	ˈbɹoʊʧ
brood	ˈbɹuːd
brooded	ˈbɹuːdəd
brooding	ˈbɹuːdɪŋ
broody	ˈbɹuːdiː
brook	ˈbɹʊk
brookbank	ˈbɹʊkˌbæŋk
brooke	ˈbɹʊk
brookehill	ˈbɹʊkˌhɪl
brooken	ˈbɹʊkən
brookens	ˈbɹʊkənz
brooker	ˈbɹʊkəɹ
brookes	ˈbɹʊks
brookfield	ˈbɹʊkˌfiːld
brookhart	ˈbɹuːkhɑɹt
brookhaven	ˈbɹʊkˌheɪvən
brookhurst	ˈbɹʊkˌhʌɹst
brooking	ˈbɹʊkɪŋ
brookings	ˈbɹʊkɪŋz
brookins	ˈbɹuːˌkɪnz
brookline	ˈbɹʊkˌlaɪn
brooklyn	ˈbɹʊklən
brookman	ˈbɹʊkmən
brookner	ˈbɹʊknəɹ
brookover	ˈbɹʊˌkoʊvəɹ
brooks	ˈbɹʊks
brookshier	ˈbɹuːkʃiːəɹ
brookshire	ˈbɹuːkʃaɪɹ
brookside	ˈbɹʊkˌsaɪd
brookstone	ˈbɹʊkˌstoʊn
brooksville	ˈbɹʊkˌsvɪl
broom	ˈbɹuːm
broomall	ˈbɹuːməl
broome	ˈbɹuːm
broomfield	ˈbɹuːmˌfiːld
brooms	ˈbɹuːmz
broomstick	ˈbɹuːmˌstɪk
broomsticks	ˈbɹuːmˌstɪks
brophy	ˈbɹoʊfiː
brosch	ˈbɹɑʃ
brose	ˈbɹoʊz
brosh	ˈbɹɑʃ
broshears	ˈbɹɑʃɪɹz
brosious	ˈbɹoʊziːəs
brosius	ˈbɹoʊsiːəs
broski	ˈbɹaʊskiː
brosky	ˈbɹɑskiː
brosnahan	ˈbɹɑsnəhæn
brosnan	ˈbɹɑsnən
bross	ˈbɹɑs
brossard	bɹəˈsɑɹd
brossart	ˈbɹɑsɑɹt
brosseau	bɹəˈsoʊ
brosser	ˈbɹɑsəɹ
brossette	bɹəˈsɛt
brossman	ˈbɹɑsmən
brost	ˈbɹɑst
brostrom	ˈbɹɑstɹəm
brosz	ˈbɹɑʃ
broten	ˈbɹoʊtən
broth	ˈbɹɑθ
brothel	ˈbɹɑθəl
brothels	ˈbɹɑθəlz
brother	ˈbɹʌðəɹ
brotherhood	ˈbɹʌðəɹˌhʊd
brotherly	ˈbɹʌðəɹliː
brothers	ˈbɹʌðəɹz
brotherson	ˈbɹʌðəɹsən
brotherton	ˈbɹʌðəɹtən
broths	ˈbɹɑθs
brotman	ˈbɹɑtmən
brott	ˈbɹɑt
brotzman	ˈbɹɑtsmən
broucek	ˈbɹuːʧɛk
broudy	ˈbɹaʊdiː
brough	ˈbɹaʊ
brougham	ˈbɹuːgəm
brougher	ˈbɹaʊəɹ
broughman	ˈbɹaʊmən
brought	ˈbɹɑt
broughton	ˈbɹɑtən
brouhaha	ˈbɹuːhɑhɑ
brouhard	ˈbɹɑuːəɹd
brouillard	bɹwiːˈlɑɹd
brouillet	bɹwiːˈlɛt
brouillette	bɹwiːˈlɛt
broun	ˈbɹuːn
brountas	ˈbɹaʊntəs
brouse	ˈbɹaʊs
broussard	bɹuːˈsɑɹd
brousseau	ˌbɹuːˈsoʊ
brousset	ˈbɹuːsɛt
brouwer	ˈbɹaʊwəɹ
brow	ˈbɹaʊ
broward	ˈbɹaʊəɹd
browbeat	ˈbɹaʊˌbiːt
browder	ˈbɹaʊdəɹ
browe	ˈbɹoʊ
browed	ˈbɹaʊd
brower	ˈbɹaʊəɹ
brown	ˈbɹaʊn
brownback	ˈbɹaʊnˌbæk
browne	ˈbɹaʊn
browned	ˈbɹaʊnd
brownell	bɹaʊˈnɛl
browner	ˈbɹaʊnəɹ
brownest	ˈbɹaʊnɛst
brownfield	ˈbɹaʊnˌfiːld
brownfields	ˈbɹaʊnˌfiːldz
brownie	ˈbɹaʊniː
brownies	ˈbɹaʊniːz
browning	ˈbɹaʊnɪŋ
brownish	ˈbɹaʊˌnɪʃ
brownlee	ˈbɹaʊnliː
brownley	ˈbɹaʊnliː
brownlie	ˈbɹaʊnliː
brownlow	ˈbɹaʊnˌloʊ
brownmiller	ˈbɹaʊnˌmɪləɹ
brownout	ˈbɹaʊˌnaʊt
brownouts	ˈbɹaʊˌnaʊts
brownrigg	ˈbɹaʊnɹɪg
browns	ˈbɹaʊnz
brownson	ˈbɹaʊnsən
brownstein	ˈbɹaʊnˌstaɪn
brownstein	ˈbɹaʊnˌstiːn
brownstone	ˈbɹaʊnˌstoʊn
brownsville	ˈbɹaʊnzˌvɪl
brows	ˈbɹaʊz
browse	ˈbɹaʊz
browsed	ˈbɹaʊzd
browser	ˈbɹaʊzəɹ
browsers	ˈbɹaʊzəɹz
browsing	ˈbɹaʊzɪŋ
brox	ˈbɹɑks
broxson	ˈbɹɑksən
broxterman	ˈbɹɑkstəɹmən
broxton	ˈbɹɑkstən
broy	ˈbɹɔɪ
broyard	ˈbɹɔɪəɹd
broyhill	ˈbɹɔɪˌhɪl
broyles	ˈbɹɔɪlz
broz	ˈbɹɑz
brozek	ˈbɹoʊzɛk
brozman	ˈbɹɑzmən
brozovich	ˈbɹɑzəvɪʧ
brozowski	bɹəˈzɑfskiː
brr	ˈbəɹ
brubaker	ˈbɹʌbəkəɹ
brubeck	ˈbɹuːˌbɛk
brucato	bɹuːˈkɑtoʊ
bruce	ˈbɹuːs
bruch	ˈbɹʌʧ
bruchhausen	ˈbɹuːkˌhaʊzən
brucie	ˈbɹʌkiː
brucite	ˈbɹuːˌsaɪt
bruck	ˈbɹʌk
brucker	ˈbɹʌkəɹ
bruckheimer	ˈbɹʌkˌhaɪməɹ
bruckman	ˈbɹʌkmən
bruckner	ˈbɹʌknəɹ
brucks	ˈbɹʌks
bruder	ˈbɹuːdəɹ
brue	ˈbɹuː
bruecher	ˈbɹuːʧəɹ
brueck	ˈbɹuːk
brueckner	ˈbɹʊknəɹ
bruegge	ˈbɹuːgə
brueggeman	ˈbɹuːgmən
brueggemann	ˈbɹuːgmən
brueggen	ˈbɹuːgən
bruegger	ˈbɹuːgəɹ
bruehl	ˈbɹuːl
bruella	ˌbɹuːˈɛlə
bruemmer	ˈbɹuːməɹ
bruen	ˈbɹuːn
bruening	ˈbɹuːnɪŋ
bruer	ˈbɹuːəɹ
bruff	ˈbɹʌf
bruford	ˈbɹuːfəɹd
bruges	ˈbɹuːʤəz
bruges	ˈbɹuːʤ
bruggeman	ˈbɹʌgmən
brugger	ˈbɹʌgəɹ
brugh	ˈbɹʌ
brugman	ˈbɹʌgmən
bruha	ˈbɹuːhə
bruhl	ˈbɹʌl
bruhn	ˈbɹʌn
bruin	ˈbɹuːən
bruington	ˈbɹuːɪŋtən
bruins	ˈbɹuːənz
bruinsma	ˈbɹuːɪnsmə
bruise	ˈbɹuːz
bruised	ˈbɹuːzd
bruises	ˈbɹuːzəz
bruising	ˈbɹuːzɪŋ
brule	ˈbɹuːl
bruley	ˈbɹuːliː
brum	ˈbɹʌm
brumbach	ˈbɹʌmˌbɑk
brumback	ˈbɹʌmˌbæk
brumbaugh	ˈbɹʌmˌbɑ
brumbelow	ˈbɹʌmbəloʊ
brumer	ˈbɹuːməɹ
brumett	ˈbɹʌˌmɪt
brumfield	ˈbɹʌmˌfiːld
brumit	ˈbɹuːˌmɪt
brumitt	ˈbɹuːˌmɪt
brumley	ˈbɹʌmliː
brumlow	ˈbɹʌmloʊ
brumm	ˈbɹʌm
brummel	ˈbɹʌməl
brummell	ˈbɹʌməl
brummer	ˈbɹʌməɹ
brummet	ˈbɹʌˌmɪt
brummett	ˈbɹʌˌmɪt
brummitt	ˈbɹʌˌmɪt
brummond	ˈbɹʌmənd
brun	ˈbɹʌn
bruna	ˈbɹuːnə
brunch	ˈbɹʌnʧ
brunches	ˈbɹʌnʧəz
bruncor	ˈbɹʌnˌkɔɹ
brundage	ˈbɹʌndɪʤ
brundidge	ˈbɹʌndɪʤ
brundige	ˈbɹʌndɪg
brundtland	ˈbɹʌntlənd
brune	ˈbɹuːn
bruneau	bɹəˈnoʊ
brunei	bɹuːˈnaɪ
brunell	ˈbɹʌnəl
brunella	ˌbɹuːˈnɛlə
brunelle	bɹəˈnɛl
brunelli	bɹuːˈnɛliː
bruner	ˈbɹuːnəɹ
brunet	bɹuːˈnɛt
brunett	ˈbɹʌnət
brunetta	bɹuːˈnɛtə
brunette	bɹuːˈnɛt
brunettes	bɹuːˈnɛts
brunetti	bɹuːˈnɛtiː
brunetto	bɹuːˈnɛtoʊ
bruney	ˈbɹuːniː
brungard	ˈbɹʌŋgəɹd
brungardt	ˈbɹʌŋgɑɹt
brunger	ˈbɹʌŋəɹ
brunhilda	bɹuːnˈhiːldə
bruni	ˈbɹuːniː
brunick	ˈbɹuːnɪk
bruning	ˈbɹuːnɪŋ
brunjes	bɹənˈʒiːz
brunk	ˈbɹʌŋk
brunke	ˈbɹʌŋk
brunken	ˈbɹʌŋkən
brunker	ˈbɹʌŋkəɹ
brunkhorst	ˈbɹʌŋkhɔɹst
brunkow	ˈbɹʌŋkoʊ
brunn	ˈbɹʌn
brunner	ˈbɹʌnəɹ
brunnhilde	ˈbɹʌnˌhɪld
bruno	ˈbɹuːnoʊ
bruns	ˈbɹʌnz
brunskill	ˈbɹʌnˌskɪl
brunsman	ˈbɹʌnsmən
brunson	ˈbɹʌnsən
brunsvold	ˈbɹʌnˌsvoʊld
brunswick	ˈbɹʌnzwɪk
