'em	əm
denbow	ˈdɛnboʊ
denby	ˈdɛnbiː
denden	ˈdɛndən
dendinger	ˈdiːndɪŋɚ
dendritic	dɛnˈdɹɪtɪk
dendrochronology	ˌdɛnˌdɹoʊkɹəˈnɑləʤiː
dendy	ˈdɛndiː
deneau	ˌdɪˈnoʊ
deneault	ˌdɪˈnoʊ
deneen	ˌdɪˈniːn
deneke	ˈdɛnɪk
denenberg	ˈdɛnənbɚɡ
denes	ˈdiːnz
deneuve	ˌdɪˈnʌv
deneuve	diːˈnʌv
deneve	ˈdɛnɪv
deng	ˈdɛŋ
dengel	ˈdɛŋɡəl
dengler	ˈdɪŋəlɚ
dengue	ˈdɛnɡ
denham	ˈdɛnəm
denhart	ˈdɛnˌhɑɹt
denhartog	ˈdɛnhɑɹtəɡ
denherder	ˈdɛnˌhɝdɚ
denholm	ˈdɛnˌhoʊlm
deniability	dəˌnaɪəˈbɪlətiː
denial	dəˈnaɪəl
denials	dəˈnaɪəlz
denice	ˌdɪˈniːs
denicola	dɛniːˈkoʊlə
denied	dəˈnaɪd
denies	dəˈnaɪz
denigrate	ˈdɛnɪˌɡɹeɪt
denigrated	ˈdɛnɪˌɡɹeɪtəd
denigrating	ˈdɛnɪˌɡɹeɪtɪŋ
denigris	ˈdɛnɪˌɡɹɪs
denike	ˈdɛnɪk
denim	ˈdɛnəm
denio	ˈdiːniːoʊ
deniro	dəˈnɪɹoʊ
denis	ˈdɛˌnɪs
denise	dəˈniːs
denison	ˈdɛnəsən
deniston	ˈdɛnəstɑn
deniz	ˈdeɪniːz
denizen	ˈdɛnəzən
denizens	ˈdɛnəzənz
denk	ˈdɛŋk
denker	ˈdɛŋkɚ
denki	ˈdɛŋkiː
denkins	ˈdɛŋˌkɪnz
denko	ˈdɛŋkoʊ
denktas	ˈdɛŋktəs
denlea	ˈdɛnˌliː
denley	ˈdɛnliː
denlinger	ˈdɛnəlɪŋɚ
denman	ˈdɛnmən
denmark	ˈdɛnˌmɑɹk
denmon	ˈdɛnmən
denn	ˈdɛn
dennard	dəˈnɑɹd
denne	ˈdɛn
dennehy	ˈdɛnəhiː
dennen	ˈdɛnən
denner	ˈdɛnɚ
dennett	ˈdɛnət
denney	ˈdɛniː
dennie	ˈdɛniː
dennin	ˈdɛˌnɪn
denning	ˈdɛnɪŋ
denninger	ˈdɛnɪŋɚ
dennington	ˈdɛnɪŋtən
dennis	ˈdɛˌnɪs
dennison	ˈdɛnəsən
denniston	ˈdɛnəstɑn
denno	ˈdɛnoʊ
denny	ˈdɛniː
deno	ˈdiːnoʊ
denoble	ˈdɛnoʊbəl
denominate	dəˈnɑməˌneɪt
denominated	dəˈnɑməˌneɪtəd
denomination	dəˌnɑməˈneɪʃən
denominational	dəˌnɑməˈneɪʃənəl
denominations	dəˌnɑməˈneɪʃənz
denominator	dəˈnɑməˌneɪtɚ
denomme	ˈdɛnəm
denosse	dəˈnoʊs
denosse	dəˈnɑsiː
denote	dəˈnoʊt
denoted	dəˈnoʊtəd
denotes	dəˈnoʊts
denouement	ˌdeɪˌnuːˈmɑn
denounce	dəˈnaʊns
denounced	dəˈnaʊnst
denounces	dəˈnaʊnsəz
denouncing	dəˈnaʊnsɪŋ
denoyer	ˈdɛnɔɪɚ
dens	ˈdɛnz
dense	ˈdɛns
densely	ˈdɛnsliː
denser	ˈdɛnsɚ
densest	ˈdɛnsəst
denshin	ˈdɛnˌʃɪn
densities	ˈdɛnsətiːz
densitometer	ˌdɛnsəˈtɑmətɚ
density	ˈdɛnsətiː
densley	ˈdɛnsliː
denslow	ˈdɛnˌsloʊ
densmore	ˈdiːnsmɔɹ
densmore	ˈdɛnsmɔɹ
denson	ˈdɛnsən
dent	ˈdɛnt
dental	ˈdɛntəl
dental	ˈdɛnəl
dentals	ˈdɛntəlz
dentals	ˈdɛnəlz
dente	ˈdɛnt
dented	ˈdɛntəd
dentin	ˈdɛntən
dentine	ˈdɛntiːn
denting	ˈdɛntɪŋ
dentino	dɛnˈtiːnoʊ
dentist	ˈdɛntəst
dentist	ˈdɛnəst
dentistry	ˈdɛntəstɹiː
dentistry	ˈdɛnəstɹiː
dentists	ˈdɛntəsts
dentists	ˈdɛnəss
dentists	ˈdɛnəs
dentition	dɛnˈtɪʃən
dentler	ˈdɛntlɚ
denton	ˈdɛntən
dentremont	deɪnˈtɹeɪmɑnt
dents	ˈdɛnts
dentsu	ˈdɛntsuː
dentton	ˈdɛntən
denture	ˈdɛnʧɚ
dentures	ˈdɛnʧɚz
dentzer	ˈdɛntzɚ
denucci	dəˈnuːʧiː
denuclearization	diːˌnuːkliːɚəˈzeɪʃən
denuclearize	diːˈnuːkliːɚˌaɪz
denuclearized	diːˈnuːkliːɚˌaɪzd
denude	dəˈnuːd
denuded	dəˈnuːdəd
denuding	dəˈnuːdɪŋ
denunciation	dəˌnʌnsiːˈeɪʃən
denunciations	dəˌnʌnsiːˈeɪʃənz
denunzio	dəˈnʌnziːoʊ
denver	ˈdɛnvɚ
denwa	ˈdɛnˌwɑ
deny	dəˈnaɪ
denying	dəˈnaɪɪŋ
denys	ˈdɛˌnɪs
denyse	ˈdɛnaɪs
denz	ˈdɛnz
denzel	ˈdɛnzəl
denzer	ˈdɛnzɚ
denzil	ˈdɛnzəl
denzler	ˈdɛnzlɚ
deo	ˈdiːoʊ
deodorant	diːˈoʊdɚənt
deodorants	diːˈoʊdɚənts
deoliveira	ˌdiːˌɑlɪˈveɪɹə
deon	ˈdiːɑn
deoxyribonucleic	diːˌɑksiːˌɹaɪboʊnuːˈkleɪɪk
dep	dəˈpɑɹtmənt
dep	ˈdɛp
depace	dəˈpɑʧiː
depalma	dəˈpɑlmə
depalo	dəˈpɑloʊ
depaola	dəˈpaʊlə
depaoli	dəˈpaʊliː
depaolis	dɛˈpaʊˌlɪs
depaolo	dəˈpaʊloʊ
depardieu	ˌdiːpɑɹˈdjʌ
depardieu	ˌdiːpɑɹˈduː
depart	dəˈpɑɹt
departed	dəˈpɑɹtəd
departing	dəˈpɑɹtɪŋ
department	dəˈpɑɹtmənt
departmental	dəˌpɑɹtˈmɛnəl
departmental	dəˌpɑɹtˈmɛntəl
departmentalize	dəˌpɑɹtˈmɛntəˌlaɪz
departmentalize	dəˌpɑɹtˈmɛnəˌlaɪz
departmentalized	dəˌpɑɹtˈmɛntəˌlaɪzd
departmentalized	dəˌpɑɹtˈmɛnəˌlaɪzd
departments	dəˈpɑɹtmənts
departs	dəˈpɑɹts
departure	dəˈpɑɹʧɚ
departures	dəˈpɑɹʧɚz
depascale	dəpɑsˈkɑliː
depasquale	dəpɑsˈkwɑliː
depass	dəˈpæs
depaul	dəˈpɑl
depaula	dəˈpɑlə
depaulo	dəˈpɑloʊ
depauw	dəˈpaʊ
depend	dəˈpɛnd
dependability	dəˌpɛndəˈbɪlətiː
dependable	dəˈpɛndəbəl
depended	dəˈpɛndəd
dependence	dəˈpɛndəns
dependencies	dəˈpɛndənsiːz
dependency	dəˈpɛndənsiː
dependent	dəˈpɛndənt
dependents	dəˈpɛndənts
depending	dəˈpɛndɪŋ
depends	dəˈpɛndz
depersonalize	diːˈpɝsənəˌlaɪz
depersonalize	diːˈpɝsnəˌlaɪz
depetro	dəˈpɛtɹoʊ
depew	dəˈpjuː
dephillips	ˈdɛfələps
dephillips	dəˈfɪləps
depict	dəˈpɪkt
depicted	dəˈpɪktəd
depicting	dəˈpɪktɪŋ
depiction	dəˈpɪkʃən
depictions	dəˈpɪkʃənz
depicts	dəˈpɪkts
depietro	dəˈpiːtɹoʊ
depilatory	dəˈpɪləˌtɔɹiː
depina	dəˈpiːnə
depinto	dəˈpiːntoʊ
deplete	dəˈpliːt
depleted	dəˈpliːtəd
depleter	dəˈpliːtɚ
depleters	dəˈpliːtɚz
depletes	dəˈpliːts
depleting	dəˈpliːtɪŋ
depletion	dəˈpliːʃən
deplorable	dəˈplɔɹəbəl
deplore	dəˈplɔɹ
deplored	dəˈplɔɹd
deplores	dəˈplɔɹz
deploring	dəˈplɔɹɪŋ
deploy	dəˈplɔɪ
deployable	dəˈplɔɪəbəl
deployed	dəˈplɔɪd
deploying	dəˈplɔɪɪŋ
deployment	dəˈplɔɪmənt
deployments	dəˈplɔɪmənts
deploys	dəˈplɔɪz
depner	ˈdɛpnɚ
depo	ˈdiːpoʊ
depo	ˈdɛpoʊ
depolo	dəˈpoʊloʊ
deponte	dəˈpoʊntiː
depopulate	diːˈpɑpjəˌleɪt
depopulation	dəˌpɑpjəˈleɪʃən
depopulation	ˌdiːpɑpjəˈleɪʃən
deport	dəˈpɔɹt
deportation	ˌdiːpɔɹˈteɪʃən
deportations	ˌdiːpɔɹˈteɪʃənz
deported	dəˈpɔɹtəd
deportee	ˌdiːpɔɹˈtiː
deportees	ˌdiːpɔɹˈtiːz
deporting	dəˈpɔɹtɪŋ
deportment	dəˈpɔɹtmənt
depose	dəˈpoʊz
deposed	dəˈpoʊzd
deposit	dəˈpɑzət
depositary	dəˈpɑzəˌtɛɹiː
deposited	dəˈpɑzətəd
depositing	dəˈpɑzətɪŋ
deposition	ˌdɛpəˈzɪʃən
depositional	ˌdɛpəˈzɪʃənəl
depositions	ˌdɛpəˈzɪʃənz
depositor	dəˈpɑzətɚ
depositors	dəˈpɑzətɚz
depository	dəˈpɑzəˌtɔɹiː
deposits	dəˈpɑzəts
depot	ˈdiːpoʊ
depots	ˈdiːpoʊz
depoy	ˈdɛpɔɪ
depp	ˈdɛp
deppe	ˈdɛp
deppen	ˈdɛpən
depravation	ˌdɛpɹəˈveɪʃən
deprave	diːˈpɹeɪv
depraved	diːˈpɹeɪvd
depravity	dəˈpɹævətiː
deprecate	ˈdɛpɹəˌkeɪt
deprecating	ˈdɛpɹəˌkeɪtɪŋ
depreciable	dəˈpɹɪʃəbəl
depreciate	dəˈpɹiːʃiːˌeɪt
depreciated	dəˈpɹiːʃiːˌeɪtəd
depreciates	dəˈpɹiːʃiːˌeɪts
depreciating	dəˈpɹiːʃiːˌeɪtɪŋ
depreciation	dəˌpɹiːʃiːˈeɪʃən
depreciations	dəˌpɹiːʃiːˈeɪʃənz
depredation	ˌdɛpɹəˈdeɪʃən
depredations	ˌdɛpɹəˈdeɪʃənz
depree	dəˈpɹiː
deprenyl	ˈdɛpɹəˌnɪl
depress	dəˈpɹɛs
depressant	dəˈpɹɛsənt
depressants	dəˈpɹɛsənts
depressed	dəˈpɹɛst
depresses	dəˈpɹɛsəz
depressing	dəˈpɹɛsɪŋ
depressingly	dəˈpɹɛsɪŋliː
depression	dəˈpɹɛʃən
depressions	dəˈpɹɛʃənz
depressive	dəˈpɹɛsɪv
depressurize	dəˈpɹɛʃɚˌaɪz
depressurized	dəˈpɹɛʃɚˌaɪzd
deprey	ˈdɛpɹiː
deprez	deɪˈpɹɛz
depriest	ˈdɛpɚiːəst
depriest	dəˈpɹiːst
deprivation	ˌdɛpɹəˈveɪʃən
deprivations	ˌdɛpɹəˈveɪʃənz
deprive	dəˈpɹaɪv
deprived	dəˈpɹaɪvd
deprives	dəˈpɹaɪvz
depriving	dəˈpɹaɪvɪŋ
deprogram	diːˈpɹoʊɡɹæm
deprogramming	diːˈpɹoʊɡɹæmɪŋ
depth	ˈdɛpθ
depths	ˈdɛpθs
deptula	dɛpˈtuːlə
depue	dəˈpjuː
deputies	ˈdɛpjətiːz
deputies	ˈdɛpjuːtiːz
deputize	ˈdɛpjəˌtaɪz
deputized	ˈdɛpjəˌtaɪzd
deputy	ˈdɛpjətiː
deputy	ˈdɛpjuːtiː
depuy	dəˈpwiː
dequeker	dəˈkwɛkɚ
der	ˈdɝ
derail	dɪˈɹeɪl
derailed	dɪˈɹeɪld
derailing	dɪˈɹeɪlɪŋ
derailment	dɪˈɹeɪlmənt
derailments	dɪˈɹeɪlmənts
derails	dɪˈɹeɪlz
deramo	dɪˈɹɑmoʊ
deramus	ˈdɛɹəməs
derange	dɪˈɹeɪnʤ
deranged	dɪˈɹeɪnʤd
derasmo	dɪˈɹɑsmoʊ
derby	ˈdɝbiː
derchin	ˈdɝʧən
dercole	dɪɹˈkoʊliː
derden	ˈdɝdən
derderian	dɚˈdɪɹiːən
derecktor	dɚˈɛktɚ
deregt	dɚˈɛkt
deregulate	diːˈɹɛɡjəleɪt
deregulated	diːˈɹɛɡjəleɪtəd
deregulating	diːˈɹɛɡjəˌleɪtɪŋ
deregulation	diːˌɹɛɡjəˈleɪʃən
deregulator	diːˈɹɛɡjəleɪtɚ
deregulators	diːˈɹɛɡjəleɪtɚz
deregulatory	diːˈɹɛɡjələˌtɔɹiː
derek	ˈdɛɹɪk
derelict	ˈdɛɹəˌlɪkt
dereliction	ˌdɛɹəˈlɪkʃən
derelicts	ˈdɛɹəˌlɪkts
derelicts	ˈdɛɹəˌlɪks
deremer	ˈdɛɹiːmɚ
deren	ˈdɪɹən
derenzo	dɪˈɹɛnzoʊ
derflinger	ˈdɝfəlɪŋɚ
derham	ˈdɝhəm
derhammer	ˈdɝhəmɚ
derick	ˈdɛɹɪk
derickson	ˈdɛɹɪksən
deridder	ˈdɛɹədɚ
deride	dɪˈɹaɪd
derided	dɪˈɹaɪdəd
derides	dɪˈɹaɪdz
deriding	dɪˈɹaɪdɪŋ
derienzo	dɪˈɹiːnzoʊ
derik	ˈdɛɹɪk
dering	ˈdɪɹɪŋ
deringer	ˈdɛɹənʤɚ
derington	ˈdɝɪŋtən
derise	ˈdɛɹaɪz
derision	ˈdɚɪʒən
derisive	ˈdɚɪsɪv
derisive	dɚˈaɪsɪv
derisively	ˈdɚɪsɪvliː
derisively	dɚˈaɪsɪvliː
deriso	dɪˈɹiːsoʊ
derivation	ˌdɛɹəˈveɪʃən
derivative	ˈdɚɪvətɪv
derivatives	ˈdɚɪvətɪvz
derive	dɚˈaɪv
derived	dɚˈaɪvd
derives	dɚˈaɪvz
derives	dɪˈɹaɪvz
deriving	dɚˈaɪvɪŋ
derk	ˈdɝk
derks	ˈdɝks
derksen	ˈdɝksən
derleth	ˈdɝlɛθ
derma	ˈdɝmə
dermal	ˈdɝməl
derman	ˈdɝmən
dermatological	ˌdɝmətəˈlɑʤɪkəl
dermatologist	ˌdɝməˈtɑləʤəst
dermatologists	ˌdɝməˈtɑləʤəsts
dermatologists	ˌdɝməˈtɑləʤəss
dermatologists	ˌdɝməˈtɑləʤəs
dermatology	ˌdɝməˈtɑləʤiː
dermer	ˈdɝmɚ
dermis	ˈdɝməs
dermody	ˈdɝmədiː
dermot	ˈdɝmət
dermott	ˈdɝmət
dern	ˈdɝn
derner	ˈdɝnɚ
derobertis	ˈdɛɹəbɚˌtɪs
derocco	dɪˈɹoʊkoʊ
deroche	ˈdɛɹək
derocher	ˈdɛɹəkɚ
derogatory	dɚˈɑɡəˌtɔɹiː
deroo	ˈdɛɹuː
deroos	ˈdɪɹuːz
derosa	dɪˈɹoʊsə
derose	ˈdɛɹəs
derosia	dɪˈɹoʊsiːə
derosier	ˈdɛɹəsiːɚ
derossett	ˈdɛɹəsɛt
derouen	dɚˈwɛn
derouin	dɚˈwiːn
derousse	dɚˈuːs
deroy	ˈdɪɹɔɪ
derr	ˈdɛɹ
derrick	ˈdɛɹɪk
derrickson	ˈdɛɹɪksən
derrico	dɪˈɹiːkoʊ
derrig	ˈdɛɹɪɡ
derring	ˈdɛɹɪŋ
derringer	ˈdɛɹənʤɚ
derrington	ˈdɛɹɪŋtən
derrow	ˈdɛɹoʊ
derry	ˈdɛɹiː
derryberry	ˈdɛɹiːˌbɛɹiː
dersch	ˈdɝʃ
dershem	ˈdɝʃəm
dershowitz	ˈdɝʃəˌwɪts
derstine	ˈdɝstiːn
derthick	ˈdɝθɪk
derubeis	ˈdɛɹəbaɪz
deruiter	ˈdɪɹuːtɚ
deruko	dɪˈɹuːkoʊ
derus	ˈdɛɹəs
derusha	ˈdɛˌɹʌʃə
deruyter	ˈdɪɹaɪtɚ
dervin	ˈdɝˌvɪn
dervish	ˈdɝˌvɪʃ
derward	ˈdɝwɚd
derwin	ˈdɝˌwɪn
derwinski	dɚˈwɪnskiː
dery	ˈdɛɹiː
deryck	ˈdɛɹɪk
deryle	ˈdɛɹəl
des	ˈdɛ
des	ˌdɪ
desai	deɪˈsɑiː
desalination	diːˌseɪləˈneɪʃən
desalinization	diːˌseɪlənəˈzeɪʃən
desalvo	dəˈsɑlvoʊ
desanctis	dɛˈsæŋktəs
desanti	dəˈsɑntiː
desantiago	dəsɑntiːˈɑɡoʊ
desantis	deɪˈsɑntəs
desanto	dəˈsɑntoʊ
desantos	deɪˈsɑntoʊz
desaulniers	ˈdɛsoʊlniːɚz
desautel	ˈdɛsoʊtəl
desautels	ˈdɛsoʊtəlz
descarpentries	deɪˈkɑɹpəntɹiːz
descartes	deɪˈkɑɹt
descend	dəˈsɛnd
descendant	dəˈsɛndənt
descendants	dəˈsɛndənts
descendants	dəˈsɛnənts
descended	dəˈsɛndəd
descendent	dəˈsɛndənt
descendents	dəˈsɛndənts
descending	dəˈsɛndɪŋ
descends	dəˈsɛndz
descent	dəˈsɛnt
descents	dəˈsɛnts
descenza	dɛˈʃɛnzə
desch	ˈdɛʃ
deschaine	dɛsˈkeɪn
deschamps	ˈdɛʃəmps
deschene	ˈdɛʃiːn
deschenes	ˈdɛʃiːnz
deschepper	ˈdɛʃɛpɚ
deschler	ˈdɛʃəlɚ
deschner	ˈdɛʃnɚ
descoteaux	ˈdɛskətoʊ
describable	dəsˈkɹaɪbəbəl
describe	dəsˈkɹaɪb
described	dəsˈkɹaɪbd
describes	dəsˈkɹaɪbz
describing	dəsˈkɹaɪbɪŋ
description	dəsˈkɹɪpʃən
descriptions	dəsˈkɹɪpʃənz
descriptive	dəsˈkɹɪptɪv
desecrate	dɛzəˈkɹeɪt
desecrate	dɛsəˈkɹeɪt
desecrated	dɛzəˈkɹeɪtəd
desecrated	dɛsəˈkɹeɪtəd
desecration	dɛsəˈkɹeɪʃən
desecration	dɛzəˈkɹeɪʃən
desecrations	dɛsəˈkɹeɪʃənz
desecrations	dɛzəˈkɹeɪʃənz
desegregate	diːˈsɛɡɹəˌɡeɪt
desegregated	diːˈsɛɡɹɪˌɡeɪtəd
desegregation	diːˌsɛɡɹəˈɡeɪʃən
desegregation	ˌdiːsɛɡɹəˈɡeɪʃən
desena	ˌdɪˈsɛnə
desensitize	dəˈsɛnsəˌtaɪz
desensitized	dəˈsɛnsəˌtaɪzd
desensitizing	dəˈsɛnsəˌtaɪzɪŋ
deseret	ˌdɛsɚˈɛt
deseret	ˌdɛzɚˈeɪ
desert	ˈdɛzɚt
desert	dəˈzɝt
deserted	dəˈzɝtəd
deserter	ˈdɛzɚtɚ
deserters	ˈdɛzɚtɚz
deserting	ˈdɛzɚtɪŋ
desertion	dəˈzɝʃən
desertions	dəˈzɝʃənz
deserts	ˈdɛzɚts
deserts	dəˈzɝts
deserve	dəˈzɝv
deserved	dəˈzɝvd
deservedly	dəˈzɝvədliː
deserves	dəˈzɝvz
deserving	dəˈzɝvɪŋ
desha	ˈdɛʃə
deshaies	dɛˈʃeɪz
deshane	ˈdɛʃən
deshaw	ˈdɛʃɑ
deshazer	ˈdɛʃəzɚ
deshazo	deɪˈʃɑzoʊ
deshields	ˈdɛʃiːldz
deshler	ˈdɛʃlɚ
deshon	ˈdɛʃən
deshong	ˈdɛʃɑŋ
deshotel	ˈdɛʃətəl
deshotels	ˈdɛʃətəlz
desi	ˈdɛziː
desiccation	ˌdɛsəˈkeɪʃən
desiderio	dɛsiːˈdɛɹiːoʊ
design	dəˈzaɪn
designate	ˈdɛzɪɡˌneɪt
designated	ˈdɛzɪɡˌneɪtəd
designates	ˈdɛzɪɡˌneɪts
designating	ˈdɛzɪɡˌneɪtɪŋ
designation	ˌdɛzɪɡˈneɪʃən
designations	ˌdɛzɪɡˈneɪʃənz
designcraft	dəˈzaɪnˌkɹæft
designed	dəˈzaɪnd
designee	ˌdɛzɪɡˈniː
designees	ˌdɛzɪɡˈniːz
designer	dəˈzaɪnɚ
designers	dəˈzaɪnɚz
designing	dəˈzaɪnɪŋ
designs	dəˈzaɪnz
desilets	ˈdɛsəˌlɪts
desillers	ˌdɪˈsɪlɚz
desilva	ˌdɪˈsiːlvə
desimone	dəsiːˈmoʊniː
desio	ˈdiːsiːoʊ
desir	ˌdɪˈsɪɹ
desirability	dəˌzaɪɹəˈbɪlətiː
desirable	dəˈzaɪɹəbəl
desirable	dəˈzaɪɚəbəl
desire	dəˈzaɪɚ
desired	dəˈzaɪɚd
desiree	ˈdɛsaɪɹiː
desires	dəˈzaɪɚz
desiring	dəˈzaɪɚɪŋ
desirous	dəˈzaɪɹəs
desist	dəˈsɪst
desist	dəˈzɪst
desisto	ˌdɪˈsiːstoʊ
desjardin	ˈdɛsʒɑɹdæn
desjardins	ˈdɛsʒɑɹˌdɪnz
desjarlais	ˈdɛsʒɑɹleɪ
desk	ˈdɛsk
deskin	ˈdɛsˌkɪn
deskins	ˈdɛsˌkɪnz
deskjet	ˈdɛskˌʤɛt
deskpro	ˈdɛskˌpɹoʊ
desks	ˈdɛsks
desktop	ˈdɛskˌtɑp
desktops	ˈdɛskˌtɑps
deslatte	dəˈslæt
deslauriers	ˈdɛslɔɹiːɚz
desma	ˈdiːsmə
desman	ˈdɛsmən
desmarais	ˈdɛzmɚeɪ
desmet	ˈdɛsmɛt
desmids	ˈdɛsmədz
desmith	ˈdɛsˌmɪθ
desmona	dɛsˈmoʊnə
desmond	ˈdɛzmənd
desnoyers	ˈdɛsnɔɪɚz
desolate	ˈdɛsələt
desolate	ˈdɛzələt
desolate	ˈdɛsəˌleɪt
desolation	ˌdɛsəˈleɪʃən
desormeaux	ˈdɛsɚmoʊ
desoto	ˌdɪˈsoʊtoʊ
desousa	ˌdɪˈsaʊsə
desouza	deɪˈsuːzə
despain	ˌdɪsˈpeɪn
despair	ˌdɪsˈpɛɹ
despaired	ˌdɪsˈpɛɹd
despairing	ˌdɪsˈpɛɹɪŋ
despairs	ˌdɪsˈpɛɹz
desper	ˈdɛspɚ
desperado	ˌdɛspɚˈɑdoʊ
desperadoes	ˌdɛspɚˈɑdoʊz
desperate	ˈdɛspɹət
desperate	ˈdɛspɚət
desperately	ˈdɛspɚətliː
desperately	ˈdɛspɹətliː
desperation	ˌdɛspɚˈeɪʃən
despicable	ˌdɪsˈpɪkəbəl
despise	ˌdɪsˈpaɪz
despised	ˌdɪsˈpaɪzd
despises	ˌdɪsˈpaɪzəz
despite	ˌdɪsˈpaɪt
despondency	ˌdɪsˈpɑndənsiː
despondent	ˌdɪsˈpɑndənt
desposito	ˌdɪspoʊˈsiːtoʊ
despot	ˈdɛspət
despotic	ˌdɪsˈpɑtɪk
despotism	ˈdɛspəˌtɪzəm
despres	ˈdɛspɚz
desrochers	deɪˈɹoʊʃɚz
desroches	deɪˈɹoʊʃəz
desrosier	deɪˈɹoʊʃiːɚ
desrosiers	deɪˈɹoʊʃiːɚz
desrosiers	ˌdeɪɹoʊˈʒɪɹz
dessauer	ˌdɪˈsaʊɹ
dessauer	ˈdɛˌsaʊɹ
desselle	ˌdɪˈsɛl
dessent	ˌdɪˈsɛnt
dessert	ˌdɪˈzɝt
desserts	ˌdɪˈzɝts
dest	ˈdɛst
destabilization	diːsˌteɪbələˈzeɪʃən
destabilize	diːsˈteɪbəˌlaɪz
destabilized	diːsˈteɪbəˌlaɪzd
destabilizing	diːsˈteɪbəˌlaɪzɪŋ
destec	ˈdɛsˌtɛk
destefanis	dəstəˈfɑnɪs
destefano	dəstɛˈfɑnoʊ
destin	ˈdɛsˌtɪn
destination	ˌdɛstəˈneɪʃən
destinations	ˌdɛstəˈneɪʃənz
destined	ˈdɛstənd
destinies	ˈdɛstəniːz
destiny	ˈdɛstəniː
destitute	ˈdɛstəˌtuːt
destitution	ˈdɛstəˌtuːʃən
destroy	dəsˈtɹɔɪ
destroyed	dəsˈtɹɔɪd
destroyer	dəsˈtɹɔɪɚ
destroyers	dəsˈtɹɔɪɚz
destroying	dəsˈtɹɔɪɪŋ
destroys	dəsˈtɹɔɪz
destruct	dəsˈtɹʌkt
destructed	dəsˈtɹʌktəd
destructing	dəsˈtɹʌktɪŋ
destruction	dəsˈtɹʌkʃən
destructive	dəsˈtɹʌktɪv
destructiveness	dəsˈtɹʌktɪvnəs
destructs	dəsˈtɹʌkts
desultory	ˈdɛsəlˌtɔɹiː
detach	dəˈtæʧ
detach	diːˈtæʧ
detachable	dəˈtæʧəbəl
detachable	diːˈtæʧəbəl
detached	dəˈtæʧt
detached	diːˈtæʧt
detaches	dəˈtæʧəz
detaches	diːˈtæʧəz
detachment	dəˈtæʧmənt
detachment	diːˈtæʧmənt
detail	dəˈteɪl
detail	ˈdiːteɪl
detailed	dəˈteɪld
detailee	dəˌteɪˈliː
detailer	ˈdiːteɪlɚ
detailing	dəˈteɪlɪŋ
details	dəˈteɪlz
details	ˈdiːteɪlz
detain	dəˈteɪn
detained	dəˈteɪnd
detainee	ˌdiːteɪˈniː
detainees	dəˌteɪˈniːz
detaining	dəˈteɪnɪŋ
detamore	dɛˈtɑmɔɹ
detar	diːˈtɑɹ
detect	dəˈtɛkt
detectable	dəˈtɛktəbəl
detected	dəˈtɛktəd
detecting	dəˈtɛktɪŋ
detection	dəˈtɛkʃən
detective	dəˈtɛktɪv
detectives	dəˈtɛktɪvz
detector	dəˈtɛktɚ
detectors	dəˈtɛktɚz
detects	dəˈtɛkts
detemple	ˈdɛtɛmpəl
detente	deɪˈtɑnt
detention	dəˈtɛnʃən
detentions	dəˈtɛnʃənz
deter	dəˈtɝ
deterding	ˈdɛtɚdɪŋ
detergent	dəˈtɝʤənt
detergents	dəˈtɝʤənts
deteriorate	dəˈtɪɹiːɚˌeɪt
deteriorated	dəˈtɪɹiːɚˌeɪtəd
deteriorates	dəˈtɪɹiːɚˌeɪts
deteriorating	dəˈtɪɹiːɚˌeɪtɪŋ
deterioration	dəˈtɪɹiːɚˌeɪʃən
determan	ˈdiːtɚmən
determent	dəˈtɝmənt
determinable	dəˈtɝmənəbəl
determinant	dəˈtɝmənənt
determinants	dəˈtɝmənənts
determinate	dəˈtɝməˌneɪt
determination	dəˌtɝməˈneɪʃən
determinations	dəˌtɝməˈneɪʃənz
determinative	dəˈtɝmənəˌtɪv
determine	dəˈtɝmən
determined	dəˈtɝmənd
determinedly	dəˈtɝmənədliː
determinedly	dəˈtɝməndliː
determines	dəˈtɝmənz
determining	dəˈtɝmənɪŋ
determinism	dəˈtɝməˌnɪzəm
determinist	dəˈtɝmənəst
deterministic	dəˌtɝməˈnɪstɪk
deterred	dəˈtɝd
deterrence	dəˈtɝəns
deterrent	dəˈtɝɹənt
deterrents	dəˈtɝənts
deterring	dəˈtɝɪŋ
deters	dəˈtɝz
detert	ˈdɛtɚt
detest	dəˈtɛst
detest	diːˈtɛst
detested	dəˈtɛstəd
detested	diːˈtɛstəd
detherage	ˈdɛðɚɪʤ
dethlefs	ˈdɛθlɛfs
dethlefsen	ˈdɛθlɛfsən
dethloff	ˈdɛθlɑf
dethomas	ˌdɪˈθoʊməz
dethrone	diːˈθɹoʊn
dethroned	diːˈθɹoʊnd
detienne	ˈdɛtiːɛn
detjen	ˈdɛtʤən
detlefsen	ˈdɛtlɛfsən
detloff	ˈdɛtlɑf
detmer	ˈdɛtmɚ
detonate	ˈdɛtəˌneɪt
detonated	ˈdɛtəˌneɪtəd
detonating	ˈdɛtəˌneɪtɪŋ
detonation	ˌdɛtəˈneɪʃən
detonations	ˌdɛtəˈneɪʃənz
detonator	ˈdɛtəˌneɪtɚ
detonators	ˈdɛtəˌneɪtɚz
detore	ˌdɪˈtɔɹiː
detour	ˌdɪˈtʊɹ
detour	ˈdiːtʊɹ
detoured	ˈdiːtʊɹd
detours	ˌdɪˈtʊɹz
