'em	əm
calandro	kəˈlændɹo
calantha	kəˈlænθə
calarco	kəˈlɑ͡ɚko
calaveras	kæləˈvɛɹəz
calaway	ˈkɑləwe
calbert	ˈkæɫbɚt
calbos	ˈkɑɫbos
calcagni	kɑɫˈkɑgni
calcagno	kɑɫˈkɑgno
calcaterra	ˌkæɫkəˈtɛɹə
calcified	ˈkæɫsəˌfa͡ɪd
calcify	ˈkæɫsəˌfa͡ɪ
calcite	ˈkæɫˌsa͡ɪt
calcium	ˈkæɫsiəm
calcomp	ˈkɑɫˌkɑmp
calcote	kɑɫˈkoɾi
calculate	ˈkæɫkjəˌlet
calculated	ˈkæɫkjəˌleɾəd
calculates	ˈkæɫkjəˌlets
calculating	ˈkæɫkjəˌleɾɪŋ
calculation	ˌkæɫkjəˈleʃn̩
calculations	ˌkæɫkjəˈleʃn̩z
calculator	ˈkæɫkjəˌleɾɚ
calculators	ˈkæɫkjəˌleɾɚz
calculus	ˈkæɫkjələs
calcutt	ˈkæɫkət
calcutta	ˌkæɫˈkʌɾə
caldeira	kɑɫˈdɛɹə
calder	ˈkɑɫdɚ
caldera	ˌkæɫˈdɛɹə
caldera	ˌkɑɫˈdɛɹə
calderaro	kɑɫdəˈɹɑɹo
calderon	ˈkɑɫdəɹɑn
calderon	ˌkæɫdəˈɹon
calderone	kɑɫdəˈɹoni
calderwood	ˈkɑɫdɚwʊd
caldor	ˈkæɫdɔ͡ɚ
caldrello	ˌkɑɫˈdɹɛlo
caldwell	ˈkɑɫdwɛɫ
cale	ˈkeɫ
caleb	ˈkeləb
calebs	ˈkeləbz
caleca	kɑˈlɛkə
caledonia	ˌkæləˈdoniə
caledonian	ˌkæləˈdoniən
calef	ˈkæˌlɪf
calemburg	ˈkælm̩bɚg
calendar	ˈkæln̩dɚ
calendars	ˈkæln̩dɚz
caler	ˈkelɚ
calero	kəˈlɛɹo
cales	ˈkeɫz
caley	ˈkeli
calf	ˈkæf
calfed	ˈkæft
calfed	ˈkæɫˌfɛd
calfee	ˈkæɫfi
calgary	ˈkæɫgəɹi
calgene	ˈkæɫˌʤin
calgon	ˈkæɫgɑn
calgroup	ˈkæɫˌgɹup
calhoon	kæɫˈhun
calhoun	kæɫˈhun
cali	ˈkɑli
cali	ˈkæli
calia	ˈkɑliə
caliber	ˈkæləbɚ
calibrate	ˈkæləˌbɹet
calibrated	ˈkæləˌbɹeɾəd
calibration	ˌkæləˈbɹeʃn̩
calico	ˈkæləˌko
calida	kɑˈliɾə
caliendo	kɑliˈɛndo
calif	ˌkæləˈfɔ͡ɚnjə
calif	ˈkæˌlɪf
califano	kɑliˈfɑno
califf	ˈkæˌlɪf
california	ˌkæləˈfɔ͡ɚnjə
californian	ˌkæləˈfɔ͡ɚnjn̩
californians	ˌkæləˈfɔ͡ɚnjn̩z
caligiuri	ˌkæləˈʤɪɹi
calill	kəˈlɪɫ
calills	kəˈlɪɫz
caliper	ˈkæləpɚ
calipers	ˈkæləpɚz
caliph	ˈkæləf
caliri	kɑˈlɪɹi
calise	ˈkɑla͡ɪz
calista	kəˈlɪstə
calisthenic	ˌkæləsˈθɛnɪk
calisthenics	ˌkæləsˈθɛnɪks
calite	ˈkæˌla͡ɪt
calite	ˈkeˌla͡ɪt
calix	ˈkælɪks
calix	ˈkeləks
calk	ˈkɑk
calkin	ˈkæɫˌkɪn
calkins	ˈkæɫˌkɪnz
call	ˈkɑɫ
calla	ˈkælə
callable	ˈkɑləbɫ̩
callace	ˈkæləs
callaghan	ˈkæləhæn
callaham	ˈkæləˌhæm
callahan	ˈkæləˌhæn
callais	kəˈle
callan	ˈkæln̩
callanan	ˈkælənn̩
calland	ˈkæln̩d
callander	ˈkæln̩dɚ
callari	kɑˈlɑɹi
callas	ˈkæləz
callaway	ˈkæləwe
calle	ˈkeɫ
callebs	ˈkeˌlɛbz
called	ˈkɑɫd
callegari	kɑlɛˈgɑɹi
calleja	kɑˈlejə
callejas	kɑˈlejɑz
callen	ˈkæln̩
callender	kəˈlɛndɚ
callens	ˈkɑln̩z
caller	ˈkɑlɚ
callers	ˈkɑlɚz
callery	ˈkæləɹi
calles	ˈkeɫz
calley	ˈkæli
callicoat	ˈkælɪˌkot
callicott	ˈkælɪkɑt
callicutt	ˈkælɪkət
callie	ˈkɑli
callier	ˈkæliɚ
callies	ˈkæliz
calligan	ˈkælɪgn̩
calligraphic	ˌkæləˈgɹæfɪk
calligraphy	kəˈlɪgɹəfi
callihan	ˈkæləhæn
callinan	ˈkælənn̩
calling	ˈkɑlɪŋ
calliope	kəˈla͡ɪəˌpi
calliopes	kəˈla͡ɪəˌpiz
callis	ˈkæˌlɪs
callison	ˈkæləsn̩
callister	ˈkɑləstɚ
callous	ˈkæləs
calloused	ˈkæləst
callously	ˈkæləsli
callousness	ˈkæləsnəs
callow	ˈkælo
calloway	ˈkæloˌwe
calls	ˈkɑɫz
callula	ˈkælulə
callum	ˈkælm̩
callus	ˈkæləs
cally	ˈkæli
calm	ˈkɑm
calm	ˈkɑɫm
calma	ˈkɑɫmə
calmaquip	ˈkæɫməˌkwɪp
calmar	ˈkæɫmɑ͡ɚ
calmark	ˈkɑɫˌmɑ͡ɚk
calmart	ˈkɑɫˌmɑ͡ɚt
calmart	ˈkæɫˌmɑ͡ɚt
calmat	ˈkæɫmæt
calmed	ˈkɑmd
calmed	ˈkɑɫmd
calmer	ˈkɑmɚ
calmer	ˈkɑɫmɚ
calmes	ˈkɑɫmɛs
calming	ˈkɑmɪŋ
calming	ˈkɑɫmɪŋ
calmly	ˈkɑmli
calmly	ˈkɑɫmli
calmness	ˈkɑmnəs
calmness	ˈkɑɫmnəs
calms	ˈkɑmz
calms	ˈkɑɫmz
calnan	ˈkæɫnn̩
calny	ˈkæɫni
calo	ˈkɑlo
calogero	kɑloˈʤɛɹo
calor	ˈkælɚ
caloric	kəˈlɔɹɪk
calorie	ˈkæləɹi
calories	ˈkæləɹiz
caloway	ˈkæloˌwe
calpers	ˈkæɫpɚz
calpis	ˈkæɫˌpɪs
caltabiano	kɑɫtɑbiˈɑno
caltagirone	kɑɫtɑʤɪˈɹoni
caltex	ˌkæɫˈtɛks
caltha	ˈkæɫðə
calton	ˈkæɫtn̩
caltrans	ˈkæɫˌtɹænz
calumet	ˌkæljəˈmɛt
calumny	ˈkælm̩ni
calutzi	kəlutzi
caluzzi	kəˈluzi
calvani	ˌkɑɫˈvɑni
calvano	kɑɫˈvɑno
calvaries	ˈkæɫvəɹiz
calvary	ˈkæɫvəɹi
calveras	kæɫˈvɛɹəs
calverley	ˈkæɫvɚli
calvert	ˈkæɫvɚt
calvery	ˈkæɫvəɹi
calves	ˈkævz
calvet	ˈkæɫvət
calvey	kæɫˈve
calvi	ˈkɑɫvi
calvillo	kɑɫˈvɪlo
calvin	ˈkæɫvn̩
calvina	kɑɫˈvinə
calving	ˈkævɪŋ
calvinist	ˈkæɫvənəst
calvino	ˌkɑɫˈvino
calvo	ˈkɑɫvo
calypso	kəˈlɪpˌso
calypsos	kəˈlɪpˌsoz
calyx	ˈkælɪks
calzada	kɑɫˈzɑɾə
cam	ˈkæm
camacho	kəˈmɑʧo
caman	ˈkemn̩
camara	kɑˈmɑɹə
camaraderie	ˌkɑməˈɹɑɾəɹi
camarata	kɑmɑˈɹɑɾə
camarena	kɑmɑˈɹɛnə
camarena	ˌkɑməˈɹenə
camargo	kɑˈmɑ͡ɚgo
camarillo	kɑmɑˈɹɪlo
camaro	kəˈmɛɹo
camaros	kəˈmɑɹos
cambell	ˈkæmbɫ̩
camber	ˈkæmbɚ
cambex	ˈkæmbəks
cambior	ˈkæmbiɚ
cambodia	ˌkæmˈboɾiə
cambodian	ˌkæmˈboɾiən
cambodians	ˌkæmˈboɾiənz
cambra	ˈkæmbɹə
cambre	ˈkæmbɚ
cambria	ˈkæmbɹiə
cambrian	ˈkæmbɹiən
cambridge	ˈkembɹɪʤ
cambridgeport	ˈkemˌbɹɪʤˌpɔ͡ɚt
cambridgeside	ˈkemˌbɹɪʤˌsa͡ɪd
cambron	ˈkæmbɹn̩
camburn	ˈkæmˌbɝn
camby	ˈkæmbi
camco	ˈkæmko
camcorder	ˈkæmˌkɔ͡ɚdɚ
camcorders	ˈkæmˌkɔ͡ɚdɚz
camden	ˈkæmdn̩
camdessus	kæmˈdɛsəs
came	ˈkem
cameco	ˈkæmɪko
camejo	kɑˈmejo
camel	ˈkæmɫ̩
camelot	ˈkæməˌlɑt
camels	ˈkæmɫ̩z
cameo	ˈkæmiˌo
cameos	ˈkæmiˌoz
camera	ˈkæməɹə
camera	ˈkæmɹə
cameraman	ˈkæməɹəmn̩
cameramen	ˈkæməɹəmɛn
cameras	ˈkæməɹəz
cameras	ˈkæmɹəz
camerer	ˈkæməɹɚ
camero	kəˈmɛɹo
cameron	ˈkæməɹn̩
cameroon	ˈkæməˌɹun
camfield	ˈkæmˌfiɫd
camhi	ˈkæmhi
camilla	kəˈmɪlə
camille	kəˈmiɫ
camilleri	kɑmiˈlɛɹi
camilli	kəˈmɪli
camillo	kəˈmɪlo
caminiti	kɑmiˈniɾi
camino	kəˈmino
camire	kɑˈmɪɹi
camm	ˈkæm
cammack	ˈkæmək
cammarano	kɑmɑˈɹɑno
cammarata	kɑmɑˈɹɑɾə
cammarota	kɑmɑˈɹoɾə
cammer	ˈkæmɚ
cammermeyer	ˈkæmɚˌma͡ɪɚ
cammie	ˈkæmi
cammisa	kəˈmisə
cammon	ˈkæmn̩
cammy	ˈkæmi
camorra	kəˈmɔɹə
camouflage	ˈkæməˌflɑʒ
camouflaged	ˈkæməˌflɑʒd
camouflaging	ˈkæməˌflɑʒɪŋ
camp	ˈkæmp
campa	ˈkæmpə
campaign	kæmˈpen
campaigned	kæmˈpend
campaigner	kæmˈpenɚ
campaigners	kæmˈpenɚz
campaigning	kæmˈpenɪŋ
campaigns	kæmˈpenz
campana	kɑmˈpænə
campanale	kɑmpɑˈnɑli
campanaro	kɑmpɑˈnɑɹo
campanella	ˌkæmpəˈnɛlə
campanelli	kɑmpɑˈnɛli
campanis	ˌkæmˈpɑnəs
campau	ˈkɑmpa͡ʊ
campbell	ˈkæmbɫ̩
campbells	ˈkæmbɫ̩z
campeau	kæmˈpo
camped	ˈkæmpt
campen	ˈkæmpn̩
camper	ˈkæmpɚ
campers	ˈkæmpɚz
campesinos	ˌkæmpɛˈsinos
campfield	ˈkæmpˌfiɫd
campfire	ˈkæmpˌfa͡ɪɚ
campfires	ˈkæmpˌfa͡ɪɚz
campground	ˈkæmpˌgɹa͡ʊnd
campgrounds	ˈkæmpˌgɹa͡ʊndz
campi	ˈkæmpi
camping	ˈkæmpɪŋ
campion	ˈkæmpiən
campione	kɑmpiˈoni
campise	ˈkɑmpa͡ɪz
campisi	kɑmˈpisi
campo	ˈkæmpo
campobasso	kɑmpoˈbɑso
campofrio	ˌkæmˈpɑfɹio
campoli	kɑmˈpoli
campopiano	kɑmpopiˈɑno
campos	ˈkæmpoz
camps	ˈkæmps
campsite	ˈkæmpˌsa͡ɪts
campsites	ˈkæmpˌsa͡ɪts
campton	ˈkæmptn̩
campus	ˈkæmpəs
campuses	ˈkæmpəsəz
campuzano	kɑmpuˈzɑno
campy	ˈkæmpi
camro	ˈkæmɹo
camry	ˈkæmɹi
camrys	ˈkæmɹiz
camshaft	ˈkæmˌʃæft
camshafts	ˈkæmˌʃæfts
camus	ˈkæməs
camuso	kɑˈmuso
can	ˈkæn
can	kən
can't	ˈkænt
cana	ˈkænə
canaan	ˈkenn̩
canaanite	ˈkenəˌna͡ɪt
canace	kɑˈnɑʧi
canada	ˈkænədə
canadair	ˌkænəˈdɛ͡ɚ
canaday	ˈkænəˌde
canadian	kəˈneɾiən
canadians	kəˈneɾiənz
canadienne	kəˈnæɾiˌɛn
canady	kəˈnɑɾi
canal	kəˈnæɫ
canale	kɑˈnɑli
canales	ˈkænɫ̩z
canals	kəˈnæɫz
canam	ˈkænm̩
canan	ˈkenn̩
canandaigua	ˌkænn̩ˈdegwə
cananea	ˌkænəˈniə
canard	kəˈnɑ͡ɚd
canaries	kəˈnɛɹiz
canary	kəˈnɛɹi
canas	ˈkænəz
canasta	kəˈnæstə
canavan	ˈkænəˌvæn
canaveral	kəˈnævəɹɫ̩
canaveral	kəˈnævɹɫ̩
canberra	ˌkænˈbɛɹə
canby	ˈkænbi
cancan	ˈkænˌkæn
cancel	ˈkænsɫ̩
canceled	ˈkænsɫ̩d
canceling	ˈkænsəlɪŋ
canceling	ˈkænslɪŋ
cancellation	ˌkænsəˈleʃn̩
cancellations	ˌkænsəˈleʃn̩z
cancelled	ˈkænsɫ̩d
cancelling	ˈkænsəlɪŋ
cancelling	ˈkænslɪŋ
cancels	ˈkænsɫ̩z
cancer	ˈkænsɚ
cancerous	ˈkænsəɹəs
cancerphobia	ˌkænsɚˈfobiə
cancers	ˈkænsɚz
canchola	kɑnˈkolə
cancienne	kɑnˈʧiɛn
cancilla	kɑnˈʧɪlə
cancino	kɑnˈʧino
cancio	ˈkænsio
cancom	ˈkæŋkm̩
cancro	ˈkɑnkɹo
cancun	ˈkæŋkn̩
cancun	ˌkɑŋˈkun
candace	ˈkændəs
candee	ˈkændi
candela	ˌkænˈdɛlə
candelabra	ˌkændəˈlɑbɹə
candelaria	kɑndɛˈlɑɹiə
candelario	kɑndɛˈlɑɹio
candella	kɑnˈdɛlə
candellin	ˈkændəln̩
candia	ˈkændiə
candice	ˈkændəs
candid	ˈkændəd
candida	ˈkændədə
candidacies	ˈkændədəsiz
candidacy	ˈkændədəsi
candidate	ˈkændədet
candidate	ˈkænədət
candidates	ˈkændədets
candidates	ˈkænədəts
candidly	ˈkændədli
candido	kænˈdiɾo
candie	ˈkændi
candied	ˈkændid
candies	ˈkændiz
candilin	ˈkændəln̩
candiotti	ˌkændiˈɑɾi
candle	ˈkændɫ̩
candlelight	ˈkændɫ̩ˌla͡ɪt
candlemaker	ˈkændɫ̩ˌmekɚ
candler	ˈkændəlɚ
candles	ˈkændɫ̩z
candlestick	ˈkændɫ̩ˌstɪk
candlesticks	ˈkændɫ̩ˌstɪks
candlish	ˈkænˌdlɪʃ
candor	ˈkændɚ
candy	ˈkændi
candyland	ˈkændiˌlænd
candyman	ˈkændimæn
cane	ˈken
caned	ˈkend
canedo	kɑˈneɾo
canedy	kəˈniɾi
canelo	kəˈnɛlo
canepa	kɑˈnɛpə
canes	ˈkenz
canevari	kɑnɛˈvɑɹi
canez	kɑˈnɛz
canfield	ˈkænˌfiɫd
canfor	ˈkænfɚ
cangelosi	kɑŋgɛˈlosi
cangemi	kɑŋˈgɛmi
cangialosi	kɑnʤəˈlosi
cangiano	kɑŋgiˈɑno
canham	ˈkænhm̩
canida	kɑˈniɾə
caniglia	kəˈnɪgliə
canilles	kəˈnɪliz
canin	ˈkeˌnɪn
canine	ˈkeˌna͡ɪn
canines	ˈkeˌna͡ɪnz
caning	ˈkenɪŋ
canings	ˈkenɪŋz
canino	kɑˈnino
canion	ˈkænjn̩
canipe	kɑˈnipi
canister	ˈkænəstɚ
canisters	ˈkænəstɚz
canker	ˈkæŋkɚ
cankers	ˈkæŋkɚz
cann	ˈkæn
cannabis	ˈkænəbəs
cannaday	ˈkænəˌde
cannady	ˈkænədi
cannan	ˈkænn̩
cannata	kɑˈnɑɾə
cannavino	ˌkænəˈvino
cannavo	kɑˈnɑvo
canned	ˈkænd
cannedy	ˈkænədi
cannell	ˈkænɫ̩
cannella	kɑˈnɛlə
cannelton	ˈkænɫ̩tn̩
canner	ˈkænɚ
canneries	ˈkænəɹiz
cannery	ˈkænəɹi
cannes	ˈkænz
cannes	ˈkæn
canney	ˈkæni
cannibal	ˈkænəbɫ̩
cannibalism	ˈkænəbəˌlɪzm̩
cannibalization	ˌkænəbələˈzeʃn̩
cannibalize	ˈkænəbəˌla͡ɪz
cannibalizing	ˈkænəbəˌla͡ɪzɪŋ
cannibals	ˈkænəbɫ̩z
canniff	ˈkæˌnɪf
canning	ˈkænɪŋ
cannister	ˈkænəstɚ
cannisters	ˈkænəstɚz
cannistraro	ˌkænəsˈtɹɑɹo
cannizzaro	kɑnitˈsɑɹo
cannizzo	kɑˈnizo
cannon	ˈkænn̩
cannonball	ˈkænn̩ˌbɑɫ
cannondale	ˈkænn̩ˌdeɫ
cannone	kɑˈnoni
cannons	ˈkænn̩z
cannonsburg	ˈkænn̩zbɚg
cannot	ˈkænɑt
cannot	kəˈnɑt
canny	ˈkæni
cano	ˈkɑno
canoe	kəˈnu
canoed	kəˈnud
canoeing	kəˈnuɪŋ
canoeist	kəˈnuəst
canoes	kəˈnuz
canoga	kəˈnogə
canola	kəˈnolə
canon	ˈkænn̩
canonico	kɑnoˈniko
canonie	ˈkænəni
canons	ˈkænn̩z
canopy	ˈkænəpi
canosa	kəˈnosə
canova	kɑˈnovə
canoy	ˈkænɔ͡ɪ
canrad	ˈkænɹæd
canron	ˈkænɹn̩
cans	ˈkænz
canseco	ˌkænˈsɛko
cansler	ˈkænsəlɚ
canso	ˈkænso
canstar	ˈkænˌstɑ͡ɚ
cant	ˈkænt
cantaloupe	ˈkæntəˌlop
cantaloupes	ˈkæntəˌlops
cantalupo	ˌkæntəˈlupo
cantankerous	kænˈtæŋkəɹəs
cantara	kɑnˈtɑɹə
cantata	ˌkænˈtɑɾə
canteen	kænˈtin
canteens	kænˈtinz
cantel	ˈkænˌtɛɫ
canter	ˈkæntɚ
canterbury	ˈkæntɚˌbɛɹi
cantero	kɑnˈtɛɹo
canterra	ˌkɑnˈtɛɹə
cantey	ˈkænti
cantin	kɑnˈtin
cantina	ˌkænˈtinə
cantle	ˈkæntɫ̩
cantley	ˈkæntli
cantlin	ˈkæntln̩
cantlon	ˈkæntln̩
canto	ˈkænto
canton	ˈkæntn̩
cantonal	ˈkæntənɫ̩
cantone	kɑnˈtoni
cantonese	ˌkæntəˈniz
cantons	ˈkæntn̩z
cantor	ˈkæntɚ
cantore	ˈkænˌtɔ͡ɚ
cantrall	ˈkæntɹɫ̩
cantrell	kænˈtɹɛɫ
cantrelle	kənˈtɹɛɫ
cantu	ˈkæntu
cantv	ˈkænˌtivi
cantwell	ˈkænˌtwɛɫ
canty	ˈkænti
canup	ˈkæˌnʌp
canupp	ˈkænəp
canvas	ˈkænvəs
canvases	ˈkænvəsəz
canvass	ˈkænvəs
canvassed	ˈkænvəst
canvassers	ˈkænvəsɚz
canvasses	ˈkænvəsəz
canvassing	ˈkænvəsɪŋ
canwest	ˈkænˌwɛst
canyon	ˈkænjn̩
canyons	ˈkænjn̩z
canzano	kɑnˈzɑno
canzoneri	kɑnzoˈnɛɹi
cao	ˈka͡ʊ
caouette	ˈkeˌut
cap	ˈkæp
capabilities	ˌkepəˈbɪlətiz
capability	ˌkepəˈbɪləti
capable	ˈkepəbɫ̩
capacious	kəˈpeʃəs
capacitance	kəˈpæsətn̩s
capacities	kəˈpæsətiz
capacitor	kəˈpæsətɚ
capacitors	kəˈpæsətɚz
capacity	kəˈpæsəti
capalbo	kəˈpæɫbo
capaldi	kɑˈpɑɫdi
capaldo	kɑˈpɑɫdo
capano	kɑˈpɑno
capasso	kɑˈpɑso
capcom	ˈkæpkm̩
cape	ˈkep
capece	kəˈpis
capeci	kəˈpɛʧi
capeci	kəˈpiʧi
caped	ˈkept
capehart	ˈkepˌhɑ͡ɚt
capek	ˈkæpɪk
capel	ˈkepɫ̩
capell	kɑˈpeɫ
capella	kəˈpɛlə
capelle	kəˈpɛɫ
capelli	kəˈpɛli
capello	kəˈpɛlo
capen	ˈkepn̩
caper	ˈkepɚ
capers	ˈkepɚz
caperton	ˈkepɚtn̩
capes	ˈkeps
capetillo	kɑpɛˈtɪlo
capetown	ˈkepˌta͡ʊn
capillaries	ˈkæpəˌlɛɹiz
capillary	ˈkæpəˌlɛɹi
capistrano	ˌkæpəsˈtɹɑno
capita	ˈkæpətə
capital	ˈkæpətɫ̩
capitalism	ˈkæpətəˌlɪzm̩
capitalist	ˈkæpətələst
capitalistic	ˌkæpətəˈlɪstɪk
capitalists	ˈkæpətələsts
capitalists	ˈkæpətələss
capitalists	ˈkæpətələs
capitalization	ˌkæpətələˈzeʃn̩
capitalizations	ˌkæpətələˈzeʃn̩z
capitalize	ˈkæpətəˌla͡ɪz
capitalized	ˈkæpətəˌla͡ɪzd
capitalizes	ˈkæpətəˌla͡ɪzəz
capitalizing	ˈkæpətəˌla͡ɪzɪŋ
capitals	ˈkæpətɫ̩z
capitan	ˈkæˌpɪɾn̩
capitano	kɑpiˈtɑno
capito	kɑˈpiɾo
capitol	ˈkæpətɫ̩
capitoline	ˈkæpəˌtola͡ɪn
capitols	ˈkæpətɫ̩z
capitulate	kəˈpɪʧuˌlet
capitulated	kəˈpɪʧəˌleɾəd
capitulation	kəˌpɪʧəˈleʃn̩
capizzi	kɑˈpitsi
caplan	ˈkæpln̩
caple	ˈkepɫ̩
caples	ˈkepɫ̩z
capley	ˈkæpli
caplin	ˈkæpˌlɪn
caplinger	ˈkepəlɪŋɚ
capo	ˈkɑpo
capobianco	kɑpobiˈɑnko
capon	ˈkeˌpɑn
capone	kəˈpon
caponi	kɑˈponi
caponigro	kɑpoˈnigɹo
caporale	kɑpɑˈɹɑli
caporaso	kɑpɑˈɹɑso
capote	kəˈpot
capoten	kəˈpoʔn̩
capozzi	kəˈpɑzi
capozzoli	kɑpotˈsoli
capp	ˈkæp
cappa	ˈkæpə
cappadona	kɑpɑˈdonə
capparelli	kɑpɑˈɹɛli
capped	ˈkæpt
cappel	ˈkæpɫ̩
cappella	kɑˈpɛlə
cappelletti	kɑpɛˈlɛɾi
cappelli	kɑˈpɛli
cappello	kɑˈpɛlo
capper	ˈkæpɚ
cappetta	kɑˈpɛɾə
cappiello	kɑpiˈɛlo
capping	ˈkæpɪŋ
cappo	ˈkæpo
capps	ˈkæps
cappuccino	ˌkæˌpuˈʧino
cappuccio	kɑˈpuʧio
cappy	ˈkæpi
capra	ˈkæpɹə
capraro	kɑˈpɹɑɹo
capri	ˈkæpɹi
capri	kəˈpɹi
capriati	ˌkæpɹiˈɑɾi
caprice	kəˈpɹis
capricious	kəˈpɹɪʃəs
capriciously	kəˈpɹɪʃəsli
capricorn	ˈkæpɹəkɔ͡ɚn
caprio	ˈkæpɹio
capriotti	kɑpɹiˈoɾi
capron	ˈkæpɹn̩
caps	ˈkæps
capsaicin	ˌkæpˈsesn̩
capshaw	ˈkæpˌʃɑ
capsize	ˈkæpˌsa͡ɪz
capsized	ˈkæpˌsa͡ɪzd
capstan	ˈkæpstn̩
capstick	ˈkæpˌstɪk
capstone	ˈkæpˌston
capsule	ˈkæpsɫ̩
capsules	ˈkæpsɫ̩z
captain	ˈkæptn̩
captains	ˈkæptn̩z
caption	ˈkæpʃn̩
captioned	ˈkæpʃn̩d
captioning	ˈkæpʃənɪŋ
captions	ˈkæpʃn̩z
captivate	ˈkæptɪˌvet
captivated	ˈkæptɪˌveɾəd
captivating	ˈkæptɪˌveɾɪŋ
captive	ˈkæptɪv
captives	ˈkæptɪvz
captivity	kæpˈtɪvəti
captor	ˈkæptɚ
captors	ˈkæptɚz
capture	ˈkæpʧɚ
captured	ˈkæpʧɚd
captures	ˈkæpʧɚz
capturing	ˈkæpʧəɹɪŋ
capua	ˈkæpjuə
capuano	kɑpuˈɑno
caput	kəˈpʊt
caputi	kɑˈpuɾi
caputo	kɑˈpuɾo
capwell	ˈkæpˌwɛɫ
caq	ˈkæk
car	ˈkɑ͡ɚ
cara	ˈkɛɹə
carabajal	kəˈɹæbəʤɫ̩
caraballo	ˌkæɹəˈbælo
carabello	ˌkæɹəˈbɛlo
caracara	ˌkɑɹəˈkɑɹə
caracas	kəˈɹɑkəs
caracci	kɑˈɹɑʧi
caracciolo	kɑɹɑkˈʧolo
caradine	kɑɹɑˈdini
caradonna	kɑɹɑˈdonə
carafate	ˈkɛɹəˌfet
caraher	ˈkæɹəhɚ
caraker	ˈkæɹəkɚ
caramandi	ˌkæɹəˈmɑndi
caramel	ˈkɛɹəmɫ̩
caramelize	ˈkɛɹəməˌla͡ɪz
caramelized	ˈkɛɹəməˌla͡ɪzd
carangelo	kɑɹɑŋˈgɛlo
carano	kɑˈɹɑno
caras	ˈkɑɹəz
carat	ˈkɛɹət
carats	ˈkɛɹəts
carava	ˈkæɹəvə
caravan	ˈkæɹəˌvæn
caravans	ˈkæɹəˌvænz
caravel	ˈkɛɹəˌvɛɫ
caravella	ˌkæɹəˈvɛlə
caravelle	ˈkɛɹəˌvɛɫ
caravello	ˌkæɹəˈvɛlo
caraveo	kɑˈɹɑvio
carawan	ˈkæɹəwæn
caraway	ˈkæɹəˌwe
carbajal	kɑ͡ɚbɑjˈjæɫ
carballo	kɑ͡ɚˈbɑlo
carbary	ˈkɑ͡ɚbɛɹi
carbaugh	ˈkɑ͡ɚˌbɑ
carberry	ˈkɑ͡ɚˌbɛɹi
carbide	ˈkɑ͡ɚˌba͡ɪd
carbin	ˈkɑ͡ɚˌbɪn
carbine	ˈkɑ͡ɚˌba͡ɪn
carbo	ˈkɑ͡ɚbo
carbohydrate	ˌkɑ͡ɚboˈha͡ɪdˌɹet
carbohydrate	ˌkɑ͡ɚboˈha͡ɪdɹət
carbohydrates	ˌkɑ͡ɚboˈha͡ɪdɹets
carbon	ˈkɑ͡ɚbn̩
carbonara	kɑ͡ɚboˈnɑɹə
carbonaro	kɑ͡ɚboˈnɑɹo
carbonate	ˈkɑ͡ɚbəˌnet
carbonated	ˈkɑ͡ɚbəˌneɾəd
carbonates	ˈkɑ͡ɚbəˌnets
carbondale	ˈkɑ͡ɚbn̩ˌdeɫ
carbone	ˈkɑ͡ɚˌbon
carbonell	ˈkɑ͡ɚbonɫ̩
carbonetto	ˌkɑ͡ɚboˈnɛɾo
carboni	kɑ͡ɚˈboni
carboniferous	ˌkɑ͡ɚbəˈnɪfəɹəs
carbonize	ˈkɑ͡ɚbəˌna͡ɪz
carbonized	ˈkɑ͡ɚbəˌna͡ɪzd
carbonneau	ˈkɑ͡ɚbəˌno
carbons	ˈkɑ͡ɚbn̩z
carborundum	ˌkɑ͡ɚbəˈɹʌndm̩
carboy	ˈkɑ͡ɚˌbɔ͡ɪ
carburete	ˈkɑ͡ɚbjəˌɹɛt
carbureted	ˈkɑ͡ɚbjəˌɹɛɾəd
carburetion	ˌkɑ͡ɚbjəˈɹiʃn̩
carburetor	ˈkɑ͡ɚbəˌɹeɾɚ
carburetors	ˈkɑ͡ɚbəˌɹeɾɚz
carby	ˈkɑ͡ɚbi
carcass	ˈkɑ͡ɚkəs
carcasses	ˈkɑ͡ɚkəsəz
carcinogen	kɑ͡ɚˈsɪnəʤn̩
carcinogenic	ˌkɑ͡ɚsənoˈʤɛnɪk
carcinogens	kɑ͡ɚˈsɪnəʤn̩z
carcinoma	ˌkɑ͡ɚsəˈnomə
carcione	kɑ͡ɚˈʧoni
card	ˈkɑ͡ɚd
carda	ˈkɑ͡ɚdə
cardarelli	kɑ͡ɚdɑˈɹɛli
cardboard	ˈkɑ͡ɚdˌbɔ͡ɚd
cardboards	ˈkɑ͡ɚdˌbɔ͡ɚdz
carded	ˈkɑ͡ɚdəd
cardell	kɑ͡ɚˈdeɫ
cardella	ˌkɑ͡ɚˈdɛlə
cardello	ˌkɑ͡ɚˈdɛlo
carden	ˈkɑ͡ɚdn̩
cardenas	kɑ͡ɚˈdinəs
carder	ˈkɑ͡ɚdɚ
cardholder	ˈkɑ͡ɚdˌhoɫdɚ
cardholders	ˈkɑ͡ɚdˌhoɫdɚz
cardia	ˈkɑ͡ɚdiə
cardiac	ˈkɑ͡ɚdiˌæk
cardiel	ˈkɑ͡ɚˌdiɫ
cardiff	ˈkɑ͡ɚˌdɪf
cardigan	ˈkɑ͡ɚdɪgn̩
